fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
3,chance_35/change_25,alt_model,test,0.975,0.010303179824561403
4,chance_35/change_25,alt_model,test,0.98125,0.010303179824561403
0,chance_35/change_25,alt_model,val,0.9921875,0.010303179824561403
1,chance_35/change_25,alt_model,val,0.984375,0.010303179824561403
2,chance_35/change_25,alt_model,val,0.98828125,0.010303179824561403
3,chance_35/change_25,alt_model,val,0.9921875,0.010303179824561403
4,chance_35/change_25,alt_model,val,0.9921875,0.010303179824561403
0,chance_35/change_25,benchmark_model,test,0.965625,0.010303179824561403
1,chance_35/change_25,benchmark_model,test,0.984375,0.010303179824561403
2,chance_35/change_25,benchmark_model,test,0.978125,0.010303179824561403
3,chance_35/change_25,benchmark_model,test,0.984375,0.010303179824561403
4,chance_35/change_25,benchmark_model,test,0.99375,0.010303179824561403
0,chance_35/change_25,benchmark_model,val,0.9765625,0.010303179824561403
1,chance_35/change_25,benchmark_model,val,0.96875,0.010303179824561403
2,chance_35/change_25,benchmark_model,val,0.97265625,0.010303179824561403
3,chance_35/change_25,benchmark_model,val,0.96484375,0.010303179824561403
4,chance_35/change_25,benchmark_model,val,0.98046875,0.010303179824561403
0,chance_35/change_30,alt_model,test,0.98125,0.0076990131578947366
1,chance_35/change_30,alt_model,test,0.996875,0.0076990131578947366
2,chance_35/change_30,alt_model,test,0.990625,0.0076990131578947366
3,chance_35/change_30,alt_model,test,0.984375,0.0076990131578947366
4,chance_35/change_30,alt_model,test,0.9875,0.0076990131578947366
0,chance_35/change_30,alt_model,val,0.9921875,0.0076990131578947366
1,chance_35/change_30,alt_model,val,0.984375,0.0076990131578947366
2,chance_35/change_30,alt_model,val,0.984375,0.0076990131578947366
3,chance_35/change_30,alt_model,val,1.0,0.0076990131578947366
4,chance_35/change_30,alt_model,val,0.99609375,0.0076990131578947366
0,chance_35/change_30,benchmark_model,test,0.971875,0.0076990131578947366
1,chance_35/change_30,benchmark_model,test,0.984375,0.0076990131578947366
2,chance_35/change_30,benchmark_model,test,0.984375,0.0076990131578947366
3,chance_35/change_30,benchmark_model,test,0.990625,0.0076990131578947366
4,chance_35/change_30,benchmark_model,test,0.971875,0.0076990131578947366
0,chance_35/change_30,benchmark_model,val,0.98046875,0.0076990131578947366
1,chance_35/change_30,benchmark_model,val,0.97265625,0.0076990131578947366
2,chance_35/change_30,benchmark_model,val,0.9765625,0.0076990131578947366
3,chance_35/change_30,benchmark_model,val,0.98828125,0.0076990131578947366
4,chance_35/change_30,benchmark_model,val,0.984375,0.0076990131578947366
0,chance_35/change_35,alt_model,test,0.978125,0.01962828947368421
1,chance_35/change_35,alt_model,test,0.984375,0.01962828947368421
2,chance_35/change_35,alt_model,test,0.9875,0.01962828947368421
3,chance_35/change_35,alt_model,test,0.984375,0.01962828947368421
4,chance_35/change_35,alt_model,test,0.990625,0.01962828947368421
0,chance_35/change_35,alt_model,val,0.98828125,0.01962828947368421
1,chance_35/change_35,alt_model,val,0.98828125,0.01962828947368421
2,chance_35/change_35,alt_model,val,0.99609375,0.01962828947368421
3,chance_35/change_35,alt_model,val,0.9921875,0.01962828947368421
4,chance_35/change_35,alt_model,val,0.984375,0.01962828947368421
0,chance_35/change_35,benchmark_model,test,0.903125,0.01962828947368421
1,chance_35/change_35,benchmark_model,test,0.953125,0.01962828947368421
2,chance_35/change_35,benchmark_model,test,0.94375,0.01962828947368421
3,chance_35/change_35,benchmark_model,test,0.95625,0.01962828947368421
4,chance_35/change_35,benchmark_model,test,0.94375,0.01962828947368421
0,chance_35/change_35,benchmark_model,val,0.93359375,0.01962828947368421
1,chance_35/change_35,benchmark_model,val,0.95703125,0.01962828947368421
2,chance_35/change_35,benchmark_model,val,0.9609375,0.01962828947368421
3,chance_35/change_35,benchmark_model,val,0.96875,0.01962828947368421
4,chance_35/change_35,benchmark_model,val,0.95703125,0.01962828947368421
0,chance_35/change_40,alt_model,test,0.96875,0.011277229532163743
1,chance_35/change_40,alt_model,test,0.9875,0.011277229532163743
2,chance_35/change_40,alt_model,test,0.996875,0.011277229532163743
3,chance_35/change_40,alt_model,test,0.98125,0.011277229532163743
4,chance_35/change_40,alt_model,test,0.975,0.011277229532163743
0,chance_35/change_40,alt_model,val,0.9921875,0.011277229532163743
1,chance_35/change_40,alt_model,val,0.97265625,0.011277229532163743
2,chance_35/change_40,alt_model,val,0.9765625,0.011277229532163743
3,chance_35/change_40,alt_model,val,0.9921875,0.011277229532163743
4,chance_35/change_40,alt_model,val,0.984375,0.011277229532163743
0,chance_35/change_40,benchmark_model,test,0.95,0.011277229532163743
1,chance_35/change_40,benchmark_model,test,0.971875,0.011277229532163743
2,chance_35/change_40,benchmark_model,test,0.9875,0.011277229532163743
3,chance_35/change_40,benchmark_model,test,0.971875,0.011277229532163743
4,chance_35/change_40,benchmark_model,test,0.975,0.011277229532163743
0,chance_35/change_40,benchmark_model,val,0.96484375,0.011277229532163743
1,chance_35/change_40,benchmark_model,val,0.9765625,0.011277229532163743
2,chance_35/change_40,benchmark_model,val,0.96875,0.011277229532163743
3,chance_35/change_40,benchmark_model,val,0.9765625,0.011277229532163743
4,chance_35/change_40,benchmark_model,val,0.96875,0.011277229532163743
0,chance_35/change_45,alt_model,test,0.96875,0.019804459064327484
1,chance_35/change_45,alt_model,test,0.98125,0.019804459064327484
2,chance_35/change_45,alt_model,test,0.990625,0.019804459064327484
3,chance_35/change_45,alt_model,test,0.971875,0.019804459064327484
4,chance_35/change_45,alt_model,test,0.98125,0.019804459064327484
0,chance_35/change_45,alt_model,val,0.96484375,0.019804459064327484
1,chance_35/change_45,alt_model,val,0.98828125,0.019804459064327484
2,chance_35/change_45,alt_model,val,0.98046875,0.019804459064327484
3,chance_35/change_45,alt_model,val,0.98828125,0.019804459064327484
4,chance_35/change_45,alt_model,val,0.98828125,0.019804459064327484
0,chance_35/change_45,benchmark_model,test,0.8875,0.019804459064327484
1,chance_35/change_45,benchmark_model,test,0.921875,0.019804459064327484
2,chance_35/change_45,benchmark_model,test,0.9,0.019804459064327484
3,chance_35/change_45,benchmark_model,test,0.903125,0.019804459064327484
4,chance_35/change_45,benchmark_model,test,0.9,0.019804459064327484
0,chance_35/change_45,benchmark_model,val,0.8984375,0.019804459064327484
1,chance_35/change_45,benchmark_model,val,0.9140625,0.019804459064327484
2,chance_35/change_45,benchmark_model,val,0.89453125,0.019804459064327484
3,chance_35/change_45,benchmark_model,val,0.9296875,0.019804459064327484
4,chance_35/change_45,benchmark_model,val,0.8984375,0.019804459064327484
0,chance_35/change_5,alt_model,test,0.975,0.003339729532163743
1,chance_35/change_5,alt_model,test,0.9875,0.003339729532163743
2,chance_35/change_5,alt_model,test,0.984375,0.003339729532163743
3,chance_35/change_5,alt_model,test,0.984375,0.003339729532163743
4,chance_35/change_5,alt_model,test,0.984375,0.003339729532163743
0,chance_35/change_5,alt_model,val,0.9765625,0.003339729532163743
1,chance_35/change_5,alt_model,val,0.98046875,0.003339729532163743
2,chance_35/change_5,alt_model,val,0.98046875,0.003339729532163743
3,chance_35/change_5,alt_model,val,0.98828125,0.003339729532163743
4,chance_35/change_5,alt_model,val,0.984375,0.003339729532163743
0,chance_35/change_5,benchmark_model,test,0.975,0.003339729532163743
1,chance_35/change_5,benchmark_model,test,0.984375,0.003339729532163743
2,chance_35/change_5,benchmark_model,test,0.9875,0.003339729532163743
3,chance_35/change_5,benchmark_model,test,0.978125,0.003339729532163743
4,chance_35/change_5,benchmark_model,test,0.990625,0.003339729532163743
0,chance_35/change_5,benchmark_model,val,0.97265625,0.003339729532163743
1,chance_35/change_5,benchmark_model,val,0.98828125,0.003339729532163743
2,chance_35/change_5,benchmark_model,val,0.9921875,0.003339729532163743
3,chance_35/change_5,benchmark_model,val,0.9921875,0.003339729532163743
4,chance_35/change_5,benchmark_model,val,0.98828125,0.003339729532163743
0,chance_35/change_50,alt_model,test,0.978125,0.023134320175438598
1,chance_35/change_50,alt_model,test,0.990625,0.023134320175438598
2,chance_35/change_50,alt_model,test,0.990625,0.023134320175438598
3,chance_35/change_50,alt_model,test,0.98125,0.023134320175438598
4,chance_35/change_50,alt_model,test,0.990625,0.023134320175438598
0,chance_35/change_50,alt_model,val,0.97265625,0.023134320175438598
1,chance_35/change_50,alt_model,val,0.984375,0.023134320175438598
2,chance_35/change_50,alt_model,val,0.98828125,0.023134320175438598
3,chance_35/change_50,alt_model,val,0.98828125,0.023134320175438598
4,chance_35/change_50,alt_model,val,0.98828125,0.023134320175438598
0,chance_35/change_50,benchmark_model,test,0.928125,0.023134320175438598
1,chance_35/change_50,benchmark_model,test,0.940625,0.023134320175438598
2,chance_35/change_50,benchmark_model,test,0.940625,0.023134320175438598
3,chance_35/change_50,benchmark_model,test,0.95,0.023134320175438598
4,chance_35/change_50,benchmark_model,test,0.921875,0.023134320175438598
0,chance_35/change_50,benchmark_model,val,0.8984375,0.023134320175438598
1,chance_35/change_50,benchmark_model,val,0.94921875,0.023134320175438598
2,chance_35/change_50,benchmark_model,val,0.94140625,0.023134320175438598
3,chance_35/change_50,benchmark_model,val,0.9453125,0.023134320175438598
4,chance_35/change_50,benchmark_model,val,0.94921875,0.023134320175438598
0,chance_40/change_10,alt_model,test,0.9875,0.002862938596491228
1,chance_40/change_10,alt_model,test,0.9875,0.002862938596491228
2,chance_40/change_10,alt_model,test,0.984375,0.002862938596491228
3,chance_40/change_10,alt_model,test,0.98125,0.002862938596491228
4,chance_40/change_10,alt_model,test,0.975,0.002862938596491228
0,chance_40/change_10,alt_model,val,0.95703125,0.002862938596491228
1,chance_40/change_10,alt_model,val,0.98046875,0.002862938596491228
2,chance_40/change_10,alt_model,val,0.97265625,0.002862938596491228
3,chance_40/change_10,alt_model,val,0.98828125,0.002862938596491228
4,chance_40/change_10,alt_model,val,0.9921875,0.002862938596491228
0,chance_40/change_10,benchmark_model,test,0.95625,0.002862938596491228
1,chance_40/change_10,benchmark_model,test,0.95625,0.002862938596491228
2,chance_40/change_10,benchmark_model,test,0.946875,0.002862938596491228
3,chance_40/change_10,benchmark_model,test,0.95625,0.002862938596491228
4,chance_40/change_10,benchmark_model,test,0.946875,0.002862938596491228
0,chance_40/change_10,benchmark_model,val,0.92578125,0.002862938596491228
1,chance_40/change_10,benchmark_model,val,0.97265625,0.002862938596491228
2,chance_40/change_10,benchmark_model,val,0.95703125,0.002862938596491228
3,chance_40/change_10,benchmark_model,val,0.953125,0.002862938596491228
4,chance_40/change_10,benchmark_model,val,0.96875,0.002862938596491228
0,chance_40/change_15,alt_model,test,0.975,0.004767726608187134
1,chance_40/change_15,alt_model,test,0.9875,0.004767726608187134
2,chance_40/change_15,alt_model,test,0.9875,0.004767726608187134
3,chance_40/change_15,alt_model,test,0.984375,0.004767726608187134
4,chance_40/change_15,alt_model,test,0.984375,0.004767726608187134
0,chance_40/change_15,alt_model,val,0.97265625,0.004767726608187134
1,chance_40/change_15,alt_model,val,0.9921875,0.004767726608187134
2,chance_40/change_15,alt_model,val,0.9609375,0.004767726608187134
3,chance_40/change_15,alt_model,val,0.98828125,0.004767726608187134
4,chance_40/change_15,alt_model,val,0.98828125,0.004767726608187134
0,chance_40/change_15,benchmark_model,test,0.95625,0.004767726608187134
1,chance_40/change_15,benchmark_model,test,0.971875,0.004767726608187134
2,chance_40/change_15,benchmark_model,test,0.975,0.004767726608187134
3,chance_40/change_15,benchmark_model,test,0.971875,0.004767726608187134
4,chance_40/change_15,benchmark_model,test,0.975,0.004767726608187134
0,chance_40/change_15,benchmark_model,val,0.953125,0.004767726608187134
1,chance_40/change_15,benchmark_model,val,0.96484375,0.004767726608187134
2,chance_40/change_15,benchmark_model,val,0.98046875,0.004767726608187134
3,chance_40/change_15,benchmark_model,val,0.98046875,0.004767726608187134
4,chance_40/change_15,benchmark_model,val,0.97265625,0.004767726608187134
0,chance_40/change_20,alt_model,test,0.978125,0.010603070175438597
1,chance_40/change_20,alt_model,test,0.984375,0.010603070175438597
2,chance_40/change_20,alt_model,test,0.99375,0.010603070175438597
3,chance_40/change_20,alt_model,test,0.984375,0.010603070175438597
4,chance_40/change_20,alt_model,test,0.984375,0.010603070175438597
0,chance_40/change_20,alt_model,val,0.98828125,0.010603070175438597
1,chance_40/change_20,alt_model,val,0.984375,0.010603070175438597
2,chance_40/change_20,alt_model,val,0.984375,0.010603070175438597
3,chance_40/change_20,alt_model,val,0.98828125,0.010603070175438597
4,chance_40/change_20,alt_model,val,0.984375,0.010603070175438597
0,chance_40/change_20,benchmark_model,test,0.965625,0.010603070175438597
1,chance_40/change_20,benchmark_model,test,0.971875,0.010603070175438597
2,chance_40/change_20,benchmark_model,test,0.9875,0.010603070175438597
3,chance_40/change_20,benchmark_model,test,0.971875,0.010603070175438597
4,chance_40/change_20,benchmark_model,test,0.98125,0.010603070175438597
0,chance_40/change_20,benchmark_model,val,0.9609375,0.010603070175438597
1,chance_40/change_20,benchmark_model,val,0.98046875,0.010603070175438597
2,chance_40/change_20,benchmark_model,val,0.98828125,0.010603070175438597
3,chance_40/change_20,benchmark_model,val,0.98046875,0.010603070175438597
4,chance_40/change_20,benchmark_model,val,0.96875,0.010603070175438597
0,chance_40/change_25,alt_model,test,0.9875,0.004876461988304093
1,chance_40/change_25,alt_model,test,0.990625,0.004876461988304093
2,chance_40/change_25,alt_model,test,0.99375,0.004876461988304093
3,chance_40/change_25,alt_model,test,0.98125,0.004876461988304093
4,chance_40/change_25,alt_model,test,0.9875,0.004876461988304093
0,chance_40/change_25,alt_model,val,0.98046875,0.004876461988304093
1,chance_40/change_25,alt_model,val,0.98828125,0.004876461988304093
2,chance_40/change_25,alt_model,val,0.99609375,0.004876461988304093
3,chance_40/change_25,alt_model,val,0.9921875,0.004876461988304093
4,chance_40/change_25,alt_model,val,0.98046875,0.004876461988304093
0,chance_40/change_25,benchmark_model,test,0.98125,0.004876461988304093
1,chance_40/change_25,benchmark_model,test,0.971875,0.004876461988304093
2,chance_40/change_25,benchmark_model,test,0.984375,0.004876461988304093
3,chance_40/change_25,benchmark_model,test,0.984375,0.004876461988304093
4,chance_40/change_25,benchmark_model,test,0.975,0.004876461988304093
0,chance_40/change_25,benchmark_model,val,0.95703125,0.004876461988304093
1,chance_40/change_25,benchmark_model,val,0.96875,0.004876461988304093
2,chance_40/change_25,benchmark_model,val,0.9765625,0.004876461988304093
3,chance_40/change_25,benchmark_model,val,0.984375,0.004876461988304093
4,chance_40/change_25,benchmark_model,val,0.97265625,0.004876461988304093
0,chance_40/change_30,alt_model,test,0.996875,0.018848501461988305
1,chance_40/change_30,alt_model,test,0.99375,0.018848501461988305
2,chance_40/change_30,alt_model,test,0.990625,0.018848501461988305
3,chance_40/change_30,alt_model,test,0.99375,0.018848501461988305
4,chance_40/change_30,alt_model,test,0.996875,0.018848501461988305
0,chance_40/change_30,alt_model,val,0.9921875,0.018848501461988305
1,chance_40/change_30,alt_model,val,0.99609375,0.018848501461988305
2,chance_40/change_30,alt_model,val,0.984375,0.018848501461988305
3,chance_40/change_30,alt_model,val,0.9921875,0.018848501461988305
4,chance_40/change_30,alt_model,val,0.98828125,0.018848501461988305
0,chance_40/change_30,benchmark_model,test,0.925,0.018848501461988305
1,chance_40/change_30,benchmark_model,test,0.940625,0.018848501461988305
2,chance_40/change_30,benchmark_model,test,0.909375,0.018848501461988305
3,chance_40/change_30,benchmark_model,test,0.88125,0.018848501461988305
4,chance_40/change_30,benchmark_model,test,0.878125,0.018848501461988305
