fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
3,chance_85/change_20,alt_model,test,0.975,0.005492922374429224
4,chance_85/change_20,alt_model,test,0.955,0.005492922374429224
0,chance_85/change_20,alt_model,val,0.95,0.005492922374429224
1,chance_85/change_20,alt_model,val,0.98125,0.005492922374429224
2,chance_85/change_20,alt_model,val,0.9875,0.005492922374429224
3,chance_85/change_20,alt_model,val,0.9625,0.005492922374429224
4,chance_85/change_20,alt_model,val,0.96875,0.005492922374429224
0,chance_85/change_20,benchmark_model,test,0.89,0.005492922374429224
1,chance_85/change_20,benchmark_model,test,0.865,0.005492922374429224
2,chance_85/change_20,benchmark_model,test,0.895,0.005492922374429224
3,chance_85/change_20,benchmark_model,test,0.835,0.005492922374429224
4,chance_85/change_20,benchmark_model,test,0.89,0.005492922374429224
0,chance_85/change_20,benchmark_model,val,0.85,0.005492922374429224
1,chance_85/change_20,benchmark_model,val,0.88125,0.005492922374429224
2,chance_85/change_20,benchmark_model,val,0.9,0.005492922374429224
3,chance_85/change_20,benchmark_model,val,0.85625,0.005492922374429224
4,chance_85/change_20,benchmark_model,val,0.875,0.005492922374429224
0,chance_85/change_25,alt_model,test,0.99,0.010047374429223745
1,chance_85/change_25,alt_model,test,0.995,0.010047374429223745
2,chance_85/change_25,alt_model,test,0.97,0.010047374429223745
3,chance_85/change_25,alt_model,test,0.985,0.010047374429223745
4,chance_85/change_25,alt_model,test,0.99,0.010047374429223745
0,chance_85/change_25,alt_model,val,0.975,0.010047374429223745
1,chance_85/change_25,alt_model,val,0.9875,0.010047374429223745
2,chance_85/change_25,alt_model,val,0.9875,0.010047374429223745
3,chance_85/change_25,alt_model,val,0.975,0.010047374429223745
4,chance_85/change_25,alt_model,val,0.9875,0.010047374429223745
0,chance_85/change_25,benchmark_model,test,0.42,0.010047374429223745
1,chance_85/change_25,benchmark_model,test,0.4,0.010047374429223745
2,chance_85/change_25,benchmark_model,test,0.405,0.010047374429223745
3,chance_85/change_25,benchmark_model,test,0.415,0.010047374429223745
4,chance_85/change_25,benchmark_model,test,0.415,0.010047374429223745
0,chance_85/change_25,benchmark_model,val,0.45,0.010047374429223745
1,chance_85/change_25,benchmark_model,val,0.4,0.010047374429223745
2,chance_85/change_25,benchmark_model,val,0.4125,0.010047374429223745
3,chance_85/change_25,benchmark_model,val,0.41875,0.010047374429223745
4,chance_85/change_25,benchmark_model,val,0.40625,0.010047374429223745
0,chance_85/change_30,alt_model,test,0.955,0.007986073059360731
1,chance_85/change_30,alt_model,test,0.955,0.007986073059360731
2,chance_85/change_30,alt_model,test,0.93,0.007986073059360731
3,chance_85/change_30,alt_model,test,0.935,0.007986073059360731
4,chance_85/change_30,alt_model,test,0.92,0.007986073059360731
0,chance_85/change_30,alt_model,val,0.9,0.007986073059360731
1,chance_85/change_30,alt_model,val,0.95625,0.007986073059360731
2,chance_85/change_30,alt_model,val,0.9375,0.007986073059360731
3,chance_85/change_30,alt_model,val,0.94375,0.007986073059360731
4,chance_85/change_30,alt_model,val,0.9125,0.007986073059360731
0,chance_85/change_30,benchmark_model,test,0.61,0.007986073059360731
1,chance_85/change_30,benchmark_model,test,0.555,0.007986073059360731
2,chance_85/change_30,benchmark_model,test,0.565,0.007986073059360731
3,chance_85/change_30,benchmark_model,test,0.62,0.007986073059360731
4,chance_85/change_30,benchmark_model,test,0.595,0.007986073059360731
0,chance_85/change_30,benchmark_model,val,0.5375,0.007986073059360731
1,chance_85/change_30,benchmark_model,val,0.575,0.007986073059360731
2,chance_85/change_30,benchmark_model,val,0.625,0.007986073059360731
3,chance_85/change_30,benchmark_model,val,0.63125,0.007986073059360731
4,chance_85/change_30,benchmark_model,val,0.56875,0.007986073059360731
0,chance_85/change_35,alt_model,test,0.88,0.009605251141552511
1,chance_85/change_35,alt_model,test,0.835,0.009605251141552511
2,chance_85/change_35,alt_model,test,0.805,0.009605251141552511
3,chance_85/change_35,alt_model,test,0.84,0.009605251141552511
4,chance_85/change_35,alt_model,test,0.85,0.009605251141552511
0,chance_85/change_35,alt_model,val,0.84375,0.009605251141552511
1,chance_85/change_35,alt_model,val,0.825,0.009605251141552511
2,chance_85/change_35,alt_model,val,0.84375,0.009605251141552511
3,chance_85/change_35,alt_model,val,0.89375,0.009605251141552511
4,chance_85/change_35,alt_model,val,0.825,0.009605251141552511
0,chance_85/change_35,benchmark_model,test,0.415,0.009605251141552511
1,chance_85/change_35,benchmark_model,test,0.415,0.009605251141552511
2,chance_85/change_35,benchmark_model,test,0.385,0.009605251141552511
3,chance_85/change_35,benchmark_model,test,0.415,0.009605251141552511
4,chance_85/change_35,benchmark_model,test,0.465,0.009605251141552511
0,chance_85/change_35,benchmark_model,val,0.3875,0.009605251141552511
1,chance_85/change_35,benchmark_model,val,0.4375,0.009605251141552511
2,chance_85/change_35,benchmark_model,val,0.45,0.009605251141552511
3,chance_85/change_35,benchmark_model,val,0.4125,0.009605251141552511
4,chance_85/change_35,benchmark_model,val,0.4375,0.009605251141552511
0,chance_85/change_40,alt_model,test,0.835,0.019874315068493152
1,chance_85/change_40,alt_model,test,0.845,0.019874315068493152
2,chance_85/change_40,alt_model,test,0.795,0.019874315068493152
3,chance_85/change_40,alt_model,test,0.855,0.019874315068493152
4,chance_85/change_40,alt_model,test,0.84,0.019874315068493152
0,chance_85/change_40,alt_model,val,0.8125,0.019874315068493152
1,chance_85/change_40,alt_model,val,0.85625,0.019874315068493152
2,chance_85/change_40,alt_model,val,0.83125,0.019874315068493152
3,chance_85/change_40,alt_model,val,0.85,0.019874315068493152
4,chance_85/change_40,alt_model,val,0.825,0.019874315068493152
0,chance_85/change_40,benchmark_model,test,0.515,0.019874315068493152
1,chance_85/change_40,benchmark_model,test,0.38,0.019874315068493152
2,chance_85/change_40,benchmark_model,test,0.405,0.019874315068493152
3,chance_85/change_40,benchmark_model,test,0.39,0.019874315068493152
4,chance_85/change_40,benchmark_model,test,0.48,0.019874315068493152
0,chance_85/change_40,benchmark_model,val,0.51875,0.019874315068493152
1,chance_85/change_40,benchmark_model,val,0.40625,0.019874315068493152
2,chance_85/change_40,benchmark_model,val,0.4125,0.019874315068493152
3,chance_85/change_40,benchmark_model,val,0.38125,0.019874315068493152
4,chance_85/change_40,benchmark_model,val,0.4875,0.019874315068493152
0,chance_85/change_45,alt_model,test,0.67,0.017647488584474885
1,chance_85/change_45,alt_model,test,0.68,0.017647488584474885
2,chance_85/change_45,alt_model,test,0.65,0.017647488584474885
3,chance_85/change_45,alt_model,test,0.685,0.017647488584474885
4,chance_85/change_45,alt_model,test,0.675,0.017647488584474885
0,chance_85/change_45,alt_model,val,0.68125,0.017647488584474885
1,chance_85/change_45,alt_model,val,0.625,0.017647488584474885
2,chance_85/change_45,alt_model,val,0.6875,0.017647488584474885
3,chance_85/change_45,alt_model,val,0.68125,0.017647488584474885
4,chance_85/change_45,alt_model,val,0.6125,0.017647488584474885
0,chance_85/change_45,benchmark_model,test,0.32,0.017647488584474885
1,chance_85/change_45,benchmark_model,test,0.49,0.017647488584474885
2,chance_85/change_45,benchmark_model,test,0.385,0.017647488584474885
3,chance_85/change_45,benchmark_model,test,0.375,0.017647488584474885
4,chance_85/change_45,benchmark_model,test,0.485,0.017647488584474885
0,chance_85/change_45,benchmark_model,val,0.36875,0.017647488584474885
1,chance_85/change_45,benchmark_model,val,0.48125,0.017647488584474885
2,chance_85/change_45,benchmark_model,val,0.3875,0.017647488584474885
3,chance_85/change_45,benchmark_model,val,0.35,0.017647488584474885
4,chance_85/change_45,benchmark_model,val,0.48125,0.017647488584474885
0,chance_85/change_5,alt_model,test,0.885,0.010726826484018265
1,chance_85/change_5,alt_model,test,0.84,0.010726826484018265
2,chance_85/change_5,alt_model,test,0.89,0.010726826484018265
3,chance_85/change_5,alt_model,test,0.815,0.010726826484018265
4,chance_85/change_5,alt_model,test,0.865,0.010726826484018265
0,chance_85/change_5,alt_model,val,0.8625,0.010726826484018265
1,chance_85/change_5,alt_model,val,0.86875,0.010726826484018265
2,chance_85/change_5,alt_model,val,0.80625,0.010726826484018265
3,chance_85/change_5,alt_model,val,0.8875,0.010726826484018265
4,chance_85/change_5,alt_model,val,0.875,0.010726826484018265
0,chance_85/change_5,benchmark_model,test,0.415,0.010726826484018265
1,chance_85/change_5,benchmark_model,test,0.405,0.010726826484018265
2,chance_85/change_5,benchmark_model,test,0.39,0.010726826484018265
3,chance_85/change_5,benchmark_model,test,0.435,0.010726826484018265
4,chance_85/change_5,benchmark_model,test,0.385,0.010726826484018265
0,chance_85/change_5,benchmark_model,val,0.39375,0.010726826484018265
1,chance_85/change_5,benchmark_model,val,0.41875,0.010726826484018265
2,chance_85/change_5,benchmark_model,val,0.3875,0.010726826484018265
3,chance_85/change_5,benchmark_model,val,0.4125,0.010726826484018265
4,chance_85/change_5,benchmark_model,val,0.38125,0.010726826484018265
0,chance_85/change_50,alt_model,test,0.535,0.04170445205479452
1,chance_85/change_50,alt_model,test,0.595,0.04170445205479452
2,chance_85/change_50,alt_model,test,0.59,0.04170445205479452
3,chance_85/change_50,alt_model,test,0.66,0.04170445205479452
4,chance_85/change_50,alt_model,test,0.6,0.04170445205479452
0,chance_85/change_50,alt_model,val,0.5875,0.04170445205479452
1,chance_85/change_50,alt_model,val,0.58125,0.04170445205479452
2,chance_85/change_50,alt_model,val,0.58125,0.04170445205479452
3,chance_85/change_50,alt_model,val,0.56875,0.04170445205479452
4,chance_85/change_50,alt_model,val,0.60625,0.04170445205479452
0,chance_85/change_50,benchmark_model,test,0.325,0.04170445205479452
1,chance_85/change_50,benchmark_model,test,0.29,0.04170445205479452
2,chance_85/change_50,benchmark_model,test,0.235,0.04170445205479452
3,chance_85/change_50,benchmark_model,test,0.295,0.04170445205479452
4,chance_85/change_50,benchmark_model,test,0.265,0.04170445205479452
0,chance_85/change_50,benchmark_model,val,0.30625,0.04170445205479452
1,chance_85/change_50,benchmark_model,val,0.2125,0.04170445205479452
2,chance_85/change_50,benchmark_model,val,0.29375,0.04170445205479452
3,chance_85/change_50,benchmark_model,val,0.28125,0.04170445205479452
4,chance_85/change_50,benchmark_model,val,0.225,0.04170445205479452
0,chance_90/change_10,alt_model,test,0.915,0.011590639269406393
1,chance_90/change_10,alt_model,test,0.86,0.011590639269406393
2,chance_90/change_10,alt_model,test,0.915,0.011590639269406393
3,chance_90/change_10,alt_model,test,0.845,0.011590639269406393
4,chance_90/change_10,alt_model,test,0.91,0.011590639269406393
0,chance_90/change_10,alt_model,val,0.8875,0.011590639269406393
1,chance_90/change_10,alt_model,val,0.8625,0.011590639269406393
2,chance_90/change_10,alt_model,val,0.8875,0.011590639269406393
3,chance_90/change_10,alt_model,val,0.8875,0.011590639269406393
4,chance_90/change_10,alt_model,val,0.8375,0.011590639269406393
0,chance_90/change_10,benchmark_model,test,0.395,0.011590639269406393
1,chance_90/change_10,benchmark_model,test,0.445,0.011590639269406393
2,chance_90/change_10,benchmark_model,test,0.4,0.011590639269406393
3,chance_90/change_10,benchmark_model,test,0.445,0.011590639269406393
4,chance_90/change_10,benchmark_model,test,0.405,0.011590639269406393
0,chance_90/change_10,benchmark_model,val,0.375,0.011590639269406393
1,chance_90/change_10,benchmark_model,val,0.45,0.011590639269406393
2,chance_90/change_10,benchmark_model,val,0.425,0.011590639269406393
3,chance_90/change_10,benchmark_model,val,0.4625,0.011590639269406393
4,chance_90/change_10,benchmark_model,val,0.4125,0.011590639269406393
0,chance_90/change_15,alt_model,test,0.915,0.012437785388127854
1,chance_90/change_15,alt_model,test,0.88,0.012437785388127854
2,chance_90/change_15,alt_model,test,0.88,0.012437785388127854
3,chance_90/change_15,alt_model,test,0.855,0.012437785388127854
4,chance_90/change_15,alt_model,test,0.895,0.012437785388127854
0,chance_90/change_15,alt_model,val,0.9125,0.012437785388127854
1,chance_90/change_15,alt_model,val,0.89375,0.012437785388127854
2,chance_90/change_15,alt_model,val,0.9,0.012437785388127854
3,chance_90/change_15,alt_model,val,0.8875,0.012437785388127854
4,chance_90/change_15,alt_model,val,0.8625,0.012437785388127854
0,chance_90/change_15,benchmark_model,test,0.61,0.012437785388127854
1,chance_90/change_15,benchmark_model,test,0.615,0.012437785388127854
2,chance_90/change_15,benchmark_model,test,0.615,0.012437785388127854
3,chance_90/change_15,benchmark_model,test,0.585,0.012437785388127854
4,chance_90/change_15,benchmark_model,test,0.61,0.012437785388127854
0,chance_90/change_15,benchmark_model,val,0.56875,0.012437785388127854
1,chance_90/change_15,benchmark_model,val,0.61875,0.012437785388127854
2,chance_90/change_15,benchmark_model,val,0.6,0.012437785388127854
3,chance_90/change_15,benchmark_model,val,0.64375,0.012437785388127854
4,chance_90/change_15,benchmark_model,val,0.59375,0.012437785388127854
0,chance_90/change_20,alt_model,test,0.895,0.0016938356164383562
1,chance_90/change_20,alt_model,test,0.89,0.0016938356164383562
2,chance_90/change_20,alt_model,test,0.865,0.0016938356164383562
3,chance_90/change_20,alt_model,test,0.88,0.0016938356164383562
4,chance_90/change_20,alt_model,test,0.885,0.0016938356164383562
0,chance_90/change_20,alt_model,val,0.88125,0.0016938356164383562
1,chance_90/change_20,alt_model,val,0.89375,0.0016938356164383562
2,chance_90/change_20,alt_model,val,0.88125,0.0016938356164383562
3,chance_90/change_20,alt_model,val,0.8625,0.0016938356164383562
4,chance_90/change_20,alt_model,val,0.89375,0.0016938356164383562
0,chance_90/change_20,benchmark_model,test,0.845,0.0016938356164383562
1,chance_90/change_20,benchmark_model,test,0.825,0.0016938356164383562
2,chance_90/change_20,benchmark_model,test,0.79,0.0016938356164383562
3,chance_90/change_20,benchmark_model,test,0.785,0.0016938356164383562
4,chance_90/change_20,benchmark_model,test,0.83,0.0016938356164383562
0,chance_90/change_20,benchmark_model,val,0.81875,0.0016938356164383562
1,chance_90/change_20,benchmark_model,val,0.81875,0.0016938356164383562
2,chance_90/change_20,benchmark_model,val,0.83125,0.0016938356164383562
3,chance_90/change_20,benchmark_model,val,0.7875,0.0016938356164383562
4,chance_90/change_20,benchmark_model,val,0.8,0.0016938356164383562
0,chance_90/change_25,alt_model,test,0.8,0.006168493150684931
1,chance_90/change_25,alt_model,test,0.855,0.006168493150684931
2,chance_90/change_25,alt_model,test,0.765,0.006168493150684931
3,chance_90/change_25,alt_model,test,0.805,0.006168493150684931
4,chance_90/change_25,alt_model,test,0.815,0.006168493150684931
0,chance_90/change_25,alt_model,val,0.83125,0.006168493150684931
1,chance_90/change_25,alt_model,val,0.825,0.006168493150684931
2,chance_90/change_25,alt_model,val,0.85,0.006168493150684931
3,chance_90/change_25,alt_model,val,0.79375,0.006168493150684931
4,chance_90/change_25,alt_model,val,0.75625,0.006168493150684931
0,chance_90/change_25,benchmark_model,test,0.625,0.006168493150684931
1,chance_90/change_25,benchmark_model,test,0.665,0.006168493150684931
2,chance_90/change_25,benchmark_model,test,0.6,0.006168493150684931
3,chance_90/change_25,benchmark_model,test,0.6,0.006168493150684931
4,chance_90/change_25,benchmark_model,test,0.615,0.006168493150684931
0,chance_90/change_25,benchmark_model,val,0.6625,0.006168493150684931
1,chance_90/change_25,benchmark_model,val,0.63125,0.006168493150684931
2,chance_90/change_25,benchmark_model,val,0.59375,0.006168493150684931
3,chance_90/change_25,benchmark_model,val,0.58125,0.006168493150684931
4,chance_90/change_25,benchmark_model,val,0.65,0.006168493150684931
0,chance_90/change_30,alt_model,test,0.805,0.018885616438356165
1,chance_90/change_30,alt_model,test,0.86,0.018885616438356165
2,chance_90/change_30,alt_model,test,0.85,0.018885616438356165
3,chance_90/change_30,alt_model,test,0.785,0.018885616438356165
4,chance_90/change_30,alt_model,test,0.875,0.018885616438356165
0,chance_90/change_30,alt_model,val,0.79375,0.018885616438356165
1,chance_90/change_30,alt_model,val,0.76875,0.018885616438356165
2,chance_90/change_30,alt_model,val,0.81875,0.018885616438356165
3,chance_90/change_30,alt_model,val,0.85625,0.018885616438356165
